Post ID,Title,Publish time,Post type,Impressions,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Matched Audience Targeting Consumption (Photo Click),Other Clicks,Link Clicks
655994806563290,"Our shining #SaturdaySpotlight is Penni Graves. Penni is #VirginiaEnergy's  Recruitment Specialist. Penni works in the Office of Human Resources and assists with the agency’s recruitment, onboarding and new hire transactions. She enjoys theatre, concerts and making crafts.",7/29/2023,Photos,756,706,15,14,1,0,9,,9,
655602436602527,This is what a rock from Pittsylvania County called a mylonite looks like under the microscope.  Mylonites are formed when rocks recrystallize and behave like plastic as a response to stress. #VirginiaEnergy #Geology #FunFactFriday,7/28/2023,Photos,1744,1691,37,27,4,6,22,3,19,
655584926604278,Learn more facts about #nuclear energy here: ,7/28/2023,Links,182,152,4,3,0,1,1,,1,
655472319948872,#VirginiaEnergy is #hiring a Virginia Chief of Staff! Be sure to apply by August 8th here: https://www.jobs.virginia.gov/jobs/virginia-energy-chief-operating-officer-richmond-virginia-united-states,7/28/2023,Photos,419,377,3,2,0,1,12,3,4,5
655420249954079,"Most geologists have a favorite rock. For #VirginiaEnergy geologist Holly Mangum, it's chert! Chert is a sedimentary rock that can form in limestone when silica is deposited, resulting in nodules or beds that are resistant to weathering. #FieldworkFriday",7/28/2023,Photos,1521,1452,29,24,1,4,16,8,8,
655090566653714,#VirginiaEnergy welcomes Robert Case! Robert will be working as a Mined Land Inspector on our Mined Land Repurposing Team.,7/27/2023,Photos,3629,3521,154,109,42,3,335,35,300,
655073489988755,#VirginiaEnergy is #hiring a Virginia Energy Management Program Manager! Be sure to apply by August 7th here: https://ow.ly/PWGH50PlITk,7/27/2023,Photos,935,898,4,2,0,2,17,6,,11
654974439998660,"Meet Tim Ferguson, an Abandoned Mine Land Economic Revitalization Program (AMLER) Senior Project Specialist on our Abandoned Mine Land (AML) team and hear why h enjoys working at #VirginiaEnergy.",7/27/2023,Videos,381,344,2,2,0,0,3,,2,
654891756673595,#DidYouKnow that you can see landslides from Hurricane Camille up close? The Fortune’s Cove Preserve in Nelson County has two trails that take hikers across numerous landslide tracks. Large boulders are a reminder of the immense force of the landslides traveling down the mountains. #VirginiaEnergy #ThrowbackThursday,7/27/2023,Photos,311,279,7,5,0,2,7,6,1,
654572583372179,#VirginiaEnergy is #hiring a Water Quality Specialist! Be sure to apply by August 3rd here: https://www.jobs.virginia.gov/jobs/water-quality-specialist-wise-virginia-united-states-51ffa6be-613f-45e5-8d73-0a8c07b7bdf7,7/26/2023,Photos,1190,1078,16,8,0,8,40,13,14,13
654514923377945,"Save the date for an exciting announcement from Evolve Central Appalachia! Evolve CAPP is an effort to enable the region to realize its full economic potential for producing rare earth elements (REE), critical minerals (CM) and high-value, nonfuel, carbon-based products. You can attend in person or virtually here: https://virginiatech.zoom.us/s/86884563531
Virginia Tech Invest SWVA #VirginiaEnergy",7/26/2023,Photos,415,315,7,5,0,2,4,2,1,1
654470146715756,"Peek-a-boo 🐻! This week's #WildlifeWednesday is a bear-y cute black bear found in Wise County. #DidYouKnow that black bears are not always black – they can be light brown, blond or even grey-blue. #VirginiaEnergy",7/26/2023,Photos,784,754,8,7,1,0,17,3,14,
654377586725012,For more information: https://ow.ly/segP50PlGWC #PublicNotice #VirginiaEnergy,7/26/2023,Photos,439,428,0,0,0,0,1,,1,
654073026755468,"Meet Emily Burgin, an Accountant in our Office of Finacial Services and learn why she enjoys working at #VirginiaEnergy.",7/25/2023,Videos,357,310,5,5,0,0,20,,19,
654029396759831,"There’s a proposal for a Nuclear Technology Hub in Virginia on the table. Learn more about what it could mean for the existing and growing industry: https://ow.ly/Bjmh50PkQes 

Invest SWVA 
Energy DELTA Lab 
Lynchburg Regional Business Alliance 
BWX Technologies, Inc. 
Opportunity Lynchburg - VA 
Central Virginia Planning District Commission 
Virginia Nuclear Energy Consortium 
Governor of Virginia",7/25/2023,Photos,604,553,9,7,0,2,1,,,1
654008193428618,Want to know how to make your home energy efficient? Check out these #DIY energy savers projects here: https://ow.ly/ILlq50Phhlm #VirginiaEnergy,7/25/2023,Videos,306,265,4,3,0,1,0,,,
629906925838745,"""The reliability of #nuclear power is unmatched, providing a stable and consistent energy supply.""

 Find out why nuclear energy stands out as a dependable source for meeting our energy demands.

Read more  https://www.energy.gov/ne/articles/3-reasons-why-nuclear-clean-and-sustainable 
#NuclearPower #ReliableEnergy #VirginiaEnergy",6/12/2023,Links,282,251,8,6,0,2,4,,2,2
653880060108098,For more information: https://townhall.virginia.gov/l/ViewMeeting.cfm?MeetingID=38102 #PublicNotice #VirginiaEnergy,7/25/2023,Photos,297,272,4,2,0,2,7,1,2,4
653586826804088,On this #MappingMonday we are featuring the #geology #map of the Newport quadrangle.  It highlights folded and faulted sedimentary rocks of the Valley and Ridge geologic province. Download for free here: https://tinyurl.com/4n6nv65d #VirginiaEnergy,7/24/2023,Photos,3288,3103,96,57,28,11,167,62,88,17
653569950139109,In this week's #minesafetyminute we remind you to protect your hands and arms when working on roof bolting equipment. Take a minute to get some great tips before you start your shift. #VirginiaEnergy #coalminesafety #minersafety,7/24/2023,Videos,334,303,7,6,0,1,8,,8,
653518910144213,Please welcome Adam Clark as a Contractor Grant Support to Virginia Energy. Adam will be working as part of our Administration team at our Big Stone Gap office.,7/24/2023,Photos,3303,2875,225,171,47,7,307,25,282,
653469596815811,"Congratulations to James Thomas and Josh Vereen with Alpha Metallurgical Resources Southern West Virginia for winning second place in the Team Tech competition at the first annual Overmountain Mine Rescue Competition co-hosted by #VirginiaEnergy and National Mine Rescue Association - NMRA Post 7. 

Pictured (L to R):  Dave Goad, NMA Post 7 President, James Thomas and Josh Vereen and Randy Moore, Virginia Energy Director of Coal Programs.",7/24/2023,Photos,831,757,14,11,2,1,16,6,10,
653394010156703,Curious about how much power a nuclear reactor produces? Check out this graphic from the U.S. Department of Energy comparing how much energy nuclear reactors produce compared to other forms of energy: https://ow.ly/8T1F50PhBEn #VirginiaEnergy,7/24/2023,Photos,627,605,4,3,0,1,7,1,5,1
652959036866867,"Congratulations to Joey Sykes, Paramont Contura Alpha Metallurgical Resources, for winning third place in the Pre-Shift competition at the first annual Overmountain Mine Rescue Competition co-hosted by #VirginiaEnergy and National Mine Rescue Association Post 7. 

Pictured (L to R):  Dave Goad, NMA Post 7 President, Joey Skyes and Randy Moore, Virginia Energy Director of Coal Programs.",7/23/2023,Photos,986,903,35,30,4,1,22,9,13,
652426860253418,"Our #SaturdaySpotlight is Wendy Kelly. Wendy is a Geologist in Nelson and Albemarle Counties. She has worked on many projects in #VirginiaEnergy’s Geology and Mineral Resources Program, including studying earthquakes, fault mapping and the presence of critical minerals in Virginia. Outside of work, Wendy enjoys gymnastics, mapping caves and traveling the world.",7/22/2023,Photos,1224,1162,37,32,4,1,34,12,22,
652045060291598,"Katie Lang, a #VirginiaEnergy field geologist, labels a sample of metamorphic rock from the Dabneys, a mapping area that covers portions of Goochland, Louisa and Hanover counties. Our geologists label their samples to identify the location the rocks were collected. #FieldworkFriday",7/21/2023,Photos,1133,1085,23,22,0,1,7,5,2,
652026476960123,#VirginiaEnergy is #hiring a Home Energy Rebate Programs Manager! Be sure to apply by August 10th here: https://ow.ly/hlQ150Ph2pg,7/21/2023,Photos,340,320,1,1,0,0,8,2,1,5
651989653630472,#ICYMI Governor of Virginia talked about increasing energy demands in Virginia and how nuclear can play a role in meeting those this week at the Virginia Energy Summit. Check it out here: https://ow.ly/40zK50PiioP NBC12,7/21/2023,Links,187,176,2,1,0,1,0,,,
651924276970343,Congratulations to Walker Sand & Stone Inc.’s Mine #1 in Culpepper for being awarded Honorable Mention Non-Quarry for going above and beyond regulatory requirements when reclaiming the land in areas where mining was complete. Learn more here: https://www.energy.virginia.gov/public/documents/newsroom/2023/Press_Release_Virginia%20Energy%20Awards%20Excellence%20in%20Reclamation%20in%20Mineral%20Mining%20Industry20230710.pdf,7/21/2023,Photos,312,300,6,5,1,0,15,4,11,
651832483646189,"There is more than one type of Small Modular Reactor (SMR) design. Some SMRs use water as a coolant, while some use gas, molten salt and newer fuel types. Learn more here: https://www.energy.gov/ne/advanced-small-modular-reactors-smrs",7/21/2023,Photos,9161,5328,284,141,113,30,318,14,263,41
651491477013623,Congratulations to Martin Marietta’s Doswell Plant for being awarded Honorable Mention Quarry for going above and beyond regulatory requirements when reclaiming the land in areas where mining was complete. Learn more here: https://ow.ly/cz2550Pfx3E,7/20/2023,Photos,348,331,5,5,0,0,3,1,1,1
651462003683237,#VirginiaEnergy is #hiring an Energy Efficiency and Financing Programs Manager! Be sure to apply by August 10th here: https://ow.ly/oCpY50Ph13i,7/20/2023,Photos,356,328,3,2,0,1,2,1,,1
651374060358698,"Congratulations, Robbie Middleton from Paramont Contura, Alpha Metallurgical Resources, for winning second place in the Dreager BG-4 Competition at the first annual Overmountain Mine Rescue Competition co-hosted by #VirginiaEnergy and National Mine Rescue Association - NMRA Post 7. 

Pictured (L to R): Dave Goad, NMA Post 7 President, Robbie Middleton and Randy Moore, Virginia Energy Director of Coal Programs.",7/20/2023,Photos,1080,1010,38,30,7,1,45,8,37,
651299700366134,"Meet Austin Schlobohm, a Grant Accountant in our Office of Financial Services and learn why he likes working at #VirginiaEnergy.",7/20/2023,Videos,597,517,18,16,0,2,40,,39,
650969560399148,#VirginiaEnergy is #hiring an Abandoned Mine Land Design Engineer! Be sure to apply by July 24th here: https://www.jobs.virginia.gov/jobs/aml-design-engineer-wise-virginia-united-states-5fe012c2-705a-439c-8261-7cc3a7c0577f,7/19/2023,Photos,1166,1046,18,10,0,8,33,4,9,20
650851247077646,"Carrie Hearne with #VirginiaEnergy had to opportunity to train with NASEO in Washington, D.C. at the U.S. Department of Energy headquarters. The training was for State Energy Office leadership as Carrie recently took the position of Director of Affordability and Competitiveness within our office.",7/19/2023,Photos,267,251,6,5,1,0,17,6,11,
650799693749468,"Austin Counts with #VirginiaEnergy’s State Energy Office headed to Washington, D.C. to join partners with the Renewables Advancing Community Energy Resilience (RACER) grant at the kick-off meeting. Joining him is Dr. Jonathan Miles from the Center for the Advancement of Sustainable Energy at JMU. The meeting was hosted at the U.S. Department of Energy.",7/19/2023,Photos,375,344,10,9,0,1,21,9,12,
650770310419073,"Look at all those geese! These Canada Geese were found in Prince George County, stopping for a quick snack. Canda Geese forage in groups, mainly feeding on various plant materials, including grass stems, shoots, seeds and berries. #WildlifeWednesday #VirginiaEnergy",7/19/2023,Photos,683,638,7,5,0,2,7,5,2,
650459757116795,"Congratulations to Providence Forge Pit, owned by C.H. Scriber Contracting, Inc., for being awarded Best Non-Quarry for going above and beyond regulatory requirements when reclaiming the land in areas where mining was complete. Learn more here: https://ow.ly/3slz50Pfx3G",7/18/2023,Photos,465,446,4,4,0,0,1,1,,
650459473783490,"Congratulations to Providence Forge Pit, owned by C.H. Scriber Contracting, Inc., for being awarded Best Non-Quarry for going above and beyond regulatory requirements when reclaiming the land in areas where mining was complete. Learn more here: https://ow.ly/3slz50Pfx3G",7/18/2023,Photos,417,392,7,7,0,0,1,,1,
650441507118620,Joseph_Bailey_0723.mp4,7/18/2023,Videos,932,847,32,23,9,0,135,,133,1
650401430455961,🚌 Buses...they’re electric—boogie woogie! The Virginia Jouley electric school buses have reached one million service miles after operating in all areas of the Commonwealth since 2021. Learn more here: https://ow.ly/RhoN50Pfuwf #VirginiaEnergy,7/18/2023,Photos,464,435,12,9,0,3,1,1,,
650285923800845,Congratulations Iron Senergy Cumberland Mine for winning third place at the first annual Overmountain Mine Rescue Competition co-hosted by #VirginiaEnergy and the National Mine Rescue Association - NMRA Post 7.,7/18/2023,Photos,970,921,58,49,7,2,68,47,21,
649956873833750,#DYK that Small Modular Reactors require less prep time to build? This makes them quicker to build and more cost-effective. Learn more here: https://www.energy.gov/ne/articles/4-key-benefits-advanced-small-modular-reactors  #VirginiaEnergy,7/17/2023,Photos,726,674,12,8,3,1,20,3,14,3
649938740502230,Join #VirginiaEnergy's Rusty Ward as he gives you some tips on troubleshooting with a meter.  #minesafetyminute #electricalsafety #coalminesafety #minesafety,7/17/2023,Videos,527,488,4,3,0,1,10,,7,
649922093837228,"We are featuring topographic maps on this #MappingMonday.  The maps have many purposes but are great for planning, construction and when researching natural resources. We have a variety in our webstore. https://ow.ly/BsEm50PcYJb",7/17/2023,Photos,2351,2237,49,35,8,6,185,90,52,43
649755937187177,#VirginiaEnergy recognizes excellence in reclamation in the Commonwealth's mineral mining industry. The Star Tannery mine in Strasburg took top honors for exemplary reclamation in 2022. Learn more here: https://ow.ly/leM250PcTE9,7/17/2023,Photos,336,305,7,3,2,2,6,,4,2
649285717234199,"Whether or not you work with electricity everyday, everyone should be aware of the dangers associated with high voltage. Join, now retired, Danny Mann as he demonstrates the power of electricity. http://ow.ly/rTU150unKul   
#VirginiaEnergy",7/16/2023,Links,465,430,1,0,0,1,1,,1,
